Source,Destination,Protocol,Length,Info
192.168.1.69,66.22.238.147,UDP,1140,50568  >  50009 Len=1098
192.168.1.69,66.22.238.147,UDP,1140,50568  >  50009 Len=1098
192.168.1.69,66.22.238.147,UDP,92,50568  >  50009 Len=50
192.168.1.69,66.22.238.147,UDP,1243,50568  >  50009 Len=1201
192.168.1.69,66.22.238.147,UDP,1243,50568  >  50009 Len=1201
192.168.1.69,66.22.238.147,UDP,1244,50568  >  50009 Len=1202
192.168.1.69,66.22.238.147,UDP,1244,50568  >  50009 Len=1202
192.168.1.69,66.22.238.147,UDP,1244,50568  >  50009 Len=1202
192.168.1.69,66.22.238.147,UDP,1244,50568  >  50009 Len=1202
192.168.1.69,66.22.238.147,UDP,1244,50568  >  50009 Len=1202
192.168.1.69,66.22.238.147,UDP,1244,50568  >  50009 Len=1202
192.168.1.69,66.22.238.147,UDP,92,50568  >  50009 Len=50
192.168.1.69,66.22.238.147,UDP,1191,50568  >  50009 Len=1149
192.168.1.69,66.22.238.147,UDP,1191,50568  >  50009 Len=1149
192.168.1.69,66.22.238.147,UDP,1192,50568  >  50009 Len=1150
192.168.1.69,66.22.238.147,UDP,1192,50568  >  50009 Len=1150
192.168.1.69,66.22.238.147,UDP,1192,50568  >  50009 Len=1150
192.168.1.69,66.22.238.147,UDP,1192,50568  >  50009 Len=1150
192.168.1.69,66.22.238.147,UDP,1192,50568  >  50009 Len=1150
192.168.1.69,66.22.238.147,UDP,1192,50568  >  50009 Len=1150
192.168.1.69,66.22.238.147,UDP,1192,50568  >  50009 Len=1150
192.168.1.69,66.22.238.147,UDP,1192,50568  >  50009 Len=1150
192.168.1.69,66.22.238.147,UDP,1192,50568  >  50009 Len=1150
192.168.1.69,66.22.238.147,UDP,1192,50568  >  50009 Len=1150
192.168.1.69,142.250.180.138,UDP,80,62069  >  443 Len=38
192.168.1.69,66.22.238.147,RTCP,102,Sender Report   
192.168.1.69,66.22.238.147,UDP,92,50568  >  50009 Len=50
192.168.1.69,66.22.238.147,UDP,1147,50568  >  50009 Len=1105
192.168.1.69,66.22.238.147,UDP,1147,50568  >  50009 Len=1105
192.168.1.69,66.22.238.147,UDP,1147,50568  >  50009 Len=1105
192.168.1.69,66.22.238.147,UDP,1147,50568  >  50009 Len=1105
192.168.1.69,66.22.238.147,UDP,1147,50568  >  50009 Len=1105
192.168.1.69,66.22.238.147,UDP,1147,50568  >  50009 Len=1105
192.168.1.69,66.22.238.147,UDP,1147,50568  >  50009 Len=1105
192.168.1.69,66.22.238.147,UDP,1148,50568  >  50009 Len=1106
192.168.1.69,66.22.238.147,UDP,1148,50568  >  50009 Len=1106
192.168.1.69,66.22.238.147,UDP,1148,50568  >  50009 Len=1106
192.168.1.69,66.22.238.147,UDP,92,50568  >  50009 Len=50
192.168.1.69,66.22.238.147,UDP,1226,50568  >  50009 Len=1184
192.168.1.69,66.22.238.147,UDP,1226,50568  >  50009 Len=1184
192.168.1.69,66.22.238.147,UDP,1226,50568  >  50009 Len=1184
192.168.1.69,66.22.238.147,UDP,1226,50568  >  50009 Len=1184
192.168.1.69,66.22.238.147,UDP,1226,50568  >  50009 Len=1184
192.168.1.69,66.22.238.147,UDP,1226,50568  >  50009 Len=1184
192.168.1.69,66.22.238.147,UDP,1226,50568  >  50009 Len=1184
192.168.1.69,66.22.238.147,UDP,1226,50568  >  50009 Len=1184
192.168.1.69,66.22.238.147,UDP,1226,50568  >  50009 Len=1184
192.168.1.69,66.22.238.147,UDP,1227,50568  >  50009 Len=1185
192.168.1.69,66.22.238.147,UDP,1227,50568  >  50009 Len=1185
192.168.1.69,66.22.238.147,UDP,92,50568  >  50009 Len=50
192.168.1.69,66.22.238.147,UDP,1239,50568  >  50009 Len=1197
192.168.1.69,66.22.238.147,UDP,1240,50568  >  50009 Len=1198
192.168.1.69,66.22.238.147,UDP,1240,50568  >  50009 Len=1198
192.168.1.69,66.22.238.147,UDP,1240,50568  >  50009 Len=1198
192.168.1.69,66.22.238.147,UDP,1240,50568  >  50009 Len=1198
192.168.1.69,66.22.238.147,UDP,92,50568  >  50009 Len=50
192.168.1.69,66.22.238.147,UDP,1143,50568  >  50009 Len=1101
192.168.1.69,66.22.238.147,UDP,1144,50568  >  50009 Len=1102
192.168.1.69,66.22.238.147,UDP,1144,50568  >  50009 Len=1102
192.168.1.69,66.22.238.147,UDP,1144,50568  >  50009 Len=1102
192.168.1.69,66.22.238.147,UDP,1144,50568  >  50009 Len=1102
192.168.1.69,66.22.238.147,UDP,1144,50568  >  50009 Len=1102
192.168.1.69,66.22.238.147,UDP,1144,50568  >  50009 Len=1102
192.168.1.69,66.22.238.147,UDP,92,50568  >  50009 Len=50
192.168.1.69,66.22.238.147,UDP,1208,50568  >  50009 Len=1166
192.168.1.69,66.22.238.147,UDP,1208,50568  >  50009 Len=1166
192.168.1.69,66.22.238.147,UDP,1208,50568  >  50009 Len=1166
192.168.1.69,66.22.238.147,UDP,1208,50568  >  50009 Len=1166
192.168.1.69,66.22.238.147,UDP,1209,50568  >  50009 Len=1167
192.168.1.69,66.22.238.147,UDP,1209,50568  >  50009 Len=1167
192.168.1.69,66.22.238.147,UDP,1209,50568  >  50009 Len=1167
192.168.1.69,66.22.238.147,RTCP,102,Sender Report   
192.168.1.69,66.22.238.147,UDP,92,50568  >  50009 Len=50
192.168.1.69,66.22.238.147,UDP,1251,50568  >  50009 Len=1209
192.168.1.69,66.22.238.147,UDP,1251,50568  >  50009 Len=1209
192.168.1.69,66.22.238.147,UDP,1251,50568  >  50009 Len=1209
192.168.1.69,66.22.238.147,UDP,1251,50568  >  50009 Len=1209
192.168.1.69,66.22.238.147,UDP,1251,50568  >  50009 Len=1209
192.168.1.69,66.22.238.147,UDP,1251,50568  >  50009 Len=1209
192.168.1.69,66.22.238.147,UDP,1252,50568  >  50009 Len=1210
192.168.1.69,66.22.238.147,UDP,1252,50568  >  50009 Len=1210
192.168.1.69,66.22.238.147,UDP,92,50568  >  50009 Len=50
192.168.1.69,66.22.238.147,UDP,1204,50568  >  50009 Len=1162
192.168.1.69,66.22.238.147,UDP,1205,50568  >  50009 Len=1163
192.168.1.69,66.22.238.147,UDP,1205,50568  >  50009 Len=1163
192.168.1.69,66.22.238.147,UDP,1205,50568  >  50009 Len=1163
192.168.1.69,66.22.238.147,UDP,1205,50568  >  50009 Len=1163
192.168.1.69,66.22.238.147,UDP,1205,50568  >  50009 Len=1163
192.168.1.69,66.22.238.147,UDP,1205,50568  >  50009 Len=1163
192.168.1.69,66.22.238.147,UDP,1205,50568  >  50009 Len=1163
192.168.1.69,66.22.238.147,UDP,1205,50568  >  50009 Len=1163
192.168.1.69,66.22.238.147,UDP,1205,50568  >  50009 Len=1163
192.168.1.69,66.22.238.147,UDP,92,50568  >  50009 Len=50
192.168.1.69,66.22.238.147,UDP,1205,50568  >  50009 Len=1163
192.168.1.69,66.22.238.147,UDP,1205,50568  >  50009 Len=1163
192.168.1.69,66.22.238.147,UDP,1205,50568  >  50009 Len=1163
192.168.1.69,66.22.238.147,UDP,1205,50568  >  50009 Len=1163
192.168.1.69,66.22.238.147,UDP,1205,50568  >  50009 Len=1163
192.168.1.69,66.22.238.147,UDP,1205,50568  >  50009 Len=1163
192.168.1.69,66.22.238.147,UDP,1205,50568  >  50009 Len=1163
192.168.1.69,66.22.238.147,UDP,1205,50568  >  50009 Len=1163
192.168.1.69,66.22.238.147,UDP,1206,50568  >  50009 Len=1164
192.168.1.69,66.22.238.147,UDP,1206,50568  >  50009 Len=1164
192.168.1.69,66.22.238.147,UDP,1206,50568  >  50009 Len=1164
192.168.1.69,66.22.238.147,UDP,1206,50568  >  50009 Len=1164
192.168.1.69,66.22.238.147,UDP,1206,50568  >  50009 Len=1164
192.168.1.69,66.22.238.147,UDP,1206,50568  >  50009 Len=1164
192.168.1.69,66.22.238.147,UDP,92,50568  >  50009 Len=50
192.168.1.69,66.22.238.147,UDP,1177,50568  >  50009 Len=1135
192.168.1.69,66.22.238.147,UDP,1177,50568  >  50009 Len=1135
192.168.1.69,66.22.238.147,UDP,1177,50568  >  50009 Len=1135
192.168.1.69,66.22.238.147,UDP,1177,50568  >  50009 Len=1135
192.168.1.69,66.22.238.147,UDP,1177,50568  >  50009 Len=1135
192.168.1.69,66.22.238.147,UDP,1177,50568  >  50009 Len=1135
192.168.1.69,66.22.238.147,UDP,1177,50568  >  50009 Len=1135
192.168.1.69,66.22.238.147,UDP,1177,50568  >  50009 Len=1135
192.168.1.69,66.22.238.147,UDP,1177,50568  >  50009 Len=1135
192.168.1.69,66.22.238.147,RTCP,118,Sender Report   
192.168.1.69,66.22.238.147,UDP,92,50568  >  50009 Len=50
192.168.1.69,66.22.238.147,UDP,1244,50568  >  50009 Len=1202
192.168.1.69,66.22.238.147,UDP,1244,50568  >  50009 Len=1202
192.168.1.69,66.22.238.147,UDP,1244,50568  >  50009 Len=1202
192.168.1.69,66.22.238.147,UDP,1244,50568  >  50009 Len=1202
192.168.1.69,66.22.238.147,UDP,1245,50568  >  50009 Len=1203
192.168.1.69,66.22.238.147,UDP,1245,50568  >  50009 Len=1203
192.168.1.69,66.22.238.147,UDP,1245,50568  >  50009 Len=1203
192.168.1.69,66.22.238.147,UDP,1245,50568  >  50009 Len=1203
192.168.1.69,66.22.238.147,UDP,92,50568  >  50009 Len=50
192.168.1.69,66.22.238.147,UDP,1147,50568  >  50009 Len=1105
192.168.1.69,66.22.238.147,UDP,1147,50568  >  50009 Len=1105
192.168.1.69,66.22.238.147,UDP,1147,50568  >  50009 Len=1105
192.168.1.69,66.22.238.147,UDP,1147,50568  >  50009 Len=1105
192.168.1.69,66.22.238.147,UDP,1147,50568  >  50009 Len=1105
192.168.1.69,66.22.238.147,UDP,1147,50568  >  50009 Len=1105
192.168.1.69,66.22.238.147,UDP,1148,50568  >  50009 Len=1106
192.168.1.69,66.22.238.147,UDP,1148,50568  >  50009 Len=1106
192.168.1.69,66.22.238.147,UDP,1148,50568  >  50009 Len=1106
192.168.1.69,66.22.238.147,UDP,92,50568  >  50009 Len=50
192.168.1.69,66.22.238.147,UDP,1183,50568  >  50009 Len=1141
192.168.1.69,66.22.238.147,UDP,1183,50568  >  50009 Len=1141
192.168.1.69,66.22.238.147,UDP,1183,50568  >  50009 Len=1141
192.168.1.69,66.22.238.147,UDP,1183,50568  >  50009 Len=1141
192.168.1.69,66.22.238.147,UDP,1183,50568  >  50009 Len=1141
192.168.1.69,66.22.238.147,UDP,1184,50568  >  50009 Len=1142
192.168.1.69,66.22.238.147,UDP,1184,50568  >  50009 Len=1142
192.168.1.69,66.22.238.147,UDP,1184,50568  >  50009 Len=1142
192.168.1.69,66.22.238.147,UDP,1184,50568  >  50009 Len=1142
192.168.1.69,66.22.238.147,RTCP,102,Sender Report   
192.168.1.69,66.22.238.147,UDP,92,50568  >  50009 Len=50
192.168.1.69,66.22.238.147,UDP,1256,50568  >  50009 Len=1214
192.168.1.69,66.22.238.147,UDP,1257,50568  >  50009 Len=1215
192.168.1.69,66.22.238.147,UDP,1257,50568  >  50009 Len=1215
192.168.1.69,66.22.238.147,UDP,1257,50568  >  50009 Len=1215
192.168.1.69,66.22.238.147,UDP,1257,50568  >  50009 Len=1215
192.168.1.69,66.22.238.147,UDP,1257,50568  >  50009 Len=1215
192.168.1.69,66.22.238.147,UDP,1257,50568  >  50009 Len=1215
192.168.1.69,66.22.238.147,UDP,1257,50568  >  50009 Len=1215
192.168.1.69,66.22.238.147,UDP,1257,50568  >  50009 Len=1215
192.168.1.69,66.22.238.147,UDP,1257,50568  >  50009 Len=1215
192.168.1.69,66.22.238.147,UDP,92,50568  >  50009 Len=50
192.168.1.69,66.22.238.147,UDP,1186,50568  >  50009 Len=1144
192.168.1.69,66.22.238.147,UDP,1186,50568  >  50009 Len=1144
192.168.1.69,66.22.238.147,UDP,1186,50568  >  50009 Len=1144
192.168.1.69,66.22.238.147,UDP,1186,50568  >  50009 Len=1144
192.168.1.69,66.22.238.147,UDP,1186,50568  >  50009 Len=1144
192.168.1.69,66.22.238.147,UDP,1186,50568  >  50009 Len=1144
192.168.1.69,66.22.238.147,UDP,1186,50568  >  50009 Len=1144
192.168.1.69,66.22.238.147,UDP,1186,50568  >  50009 Len=1144
192.168.1.69,66.22.238.147,UDP,1187,50568  >  50009 Len=1145
192.168.1.69,66.22.238.147,UDP,1187,50568  >  50009 Len=1145
192.168.1.69,66.22.238.147,UDP,1187,50568  >  50009 Len=1145
192.168.1.69,66.22.238.147,UDP,1187,50568  >  50009 Len=1145
192.168.1.69,66.22.238.147,UDP,92,50568  >  50009 Len=50
192.168.1.69,66.22.238.147,UDP,1212,50568  >  50009 Len=1170
192.168.1.69,66.22.238.147,UDP,1212,50568  >  50009 Len=1170
192.168.1.69,66.22.238.147,UDP,1212,50568  >  50009 Len=1170
192.168.1.69,66.22.238.147,UDP,1212,50568  >  50009 Len=1170
192.168.1.69,66.22.238.147,UDP,1212,50568  >  50009 Len=1170
192.168.1.69,66.22.238.147,UDP,1213,50568  >  50009 Len=1171
192.168.1.69,66.22.238.147,UDP,1213,50568  >  50009 Len=1171
192.168.1.69,66.22.238.147,UDP,1213,50568  >  50009 Len=1171
192.168.1.69,66.22.238.147,UDP,1213,50568  >  50009 Len=1171
192.168.1.69,66.22.238.147,RTCP,102,Sender Report   
192.168.1.69,66.22.238.147,UDP,1213,50568  >  50009 Len=1171
192.168.1.69,66.22.238.147,UDP,1213,50568  >  50009 Len=1171
192.168.1.69,66.22.238.147,UDP,1213,50568  >  50009 Len=1171
192.168.1.69,66.22.238.147,UDP,1213,50568  >  50009 Len=1171
192.168.1.69,66.22.238.147,UDP,1213,50568  >  50009 Len=1171
192.168.1.69,66.22.238.147,UDP,92,50568  >  50009 Len=50
192.168.1.69,66.22.238.147,UDP,1241,50568  >  50009 Len=1199
192.168.1.69,66.22.238.147,UDP,1241,50568  >  50009 Len=1199
192.168.1.69,66.22.238.147,UDP,1241,50568  >  50009 Len=1199
192.168.1.69,66.22.238.147,UDP,1241,50568  >  50009 Len=1199
192.168.1.69,66.22.238.147,UDP,1241,50568  >  50009 Len=1199
192.168.1.69,66.22.238.147,UDP,1241,50568  >  50009 Len=1199
192.168.1.69,66.22.238.147,UDP,1242,50568  >  50009 Len=1200
192.168.1.69,66.22.238.147,UDP,1242,50568  >  50009 Len=1200
192.168.1.69,66.22.238.147,UDP,1242,50568  >  50009 Len=1200
192.168.1.69,66.22.238.147,UDP,1242,50568  >  50009 Len=1200
192.168.1.69,66.22.238.147,UDP,1242,50568  >  50009 Len=1200
192.168.1.69,66.22.238.147,UDP,1242,50568  >  50009 Len=1200
192.168.1.69,66.22.238.147,UDP,1242,50568  >  50009 Len=1200
192.168.1.69,66.22.238.147,UDP,1242,50568  >  50009 Len=1200
192.168.1.69,66.22.238.147,UDP,92,50568  >  50009 Len=50
192.168.1.69,66.22.238.147,UDP,1206,50568  >  50009 Len=1164
192.168.1.69,66.22.238.147,UDP,1206,50568  >  50009 Len=1164
192.168.1.69,66.22.238.147,UDP,1206,50568  >  50009 Len=1164
192.168.1.69,66.22.238.147,UDP,1206,50568  >  50009 Len=1164
192.168.1.69,66.22.238.147,UDP,1207,50568  >  50009 Len=1165
192.168.1.69,66.22.238.147,UDP,1207,50568  >  50009 Len=1165
192.168.1.69,66.22.238.147,UDP,1207,50568  >  50009 Len=1165
192.168.1.69,66.22.238.147,UDP,1207,50568  >  50009 Len=1165
192.168.1.69,66.22.238.147,UDP,1207,50568  >  50009 Len=1165
192.168.1.69,142.251.209.14,UDP,418,63972  >  443 Len=376
192.168.1.69,66.22.238.147,UDP,92,50568  >  50009 Len=50
192.168.1.69,66.22.238.147,UDP,1168,50568  >  50009 Len=1126
192.168.1.69,66.22.238.147,UDP,1168,50568  >  50009 Len=1126
192.168.1.69,66.22.238.147,UDP,1168,50568  >  50009 Len=1126
192.168.1.69,66.22.238.147,UDP,1168,50568  >  50009 Len=1126
192.168.1.69,66.22.238.147,UDP,1169,50568  >  50009 Len=1127
192.168.1.69,66.22.238.147,UDP,1169,50568  >  50009 Len=1127
192.168.1.69,66.22.238.147,UDP,1169,50568  >  50009 Len=1127
192.168.1.69,66.22.238.147,UDP,1169,50568  >  50009 Len=1127
192.168.1.69,142.251.209.14,UDP,76,63972  >  443 Len=34
192.168.1.69,66.22.238.147,UDP,92,50568  >  50009 Len=50
192.168.1.69,66.22.238.147,UDP,1196,50568  >  50009 Len=1154
192.168.1.69,66.22.238.147,UDP,1196,50568  >  50009 Len=1154
192.168.1.69,66.22.238.147,UDP,1196,50568  >  50009 Len=1154
192.168.1.69,66.22.238.147,UDP,1196,50568  >  50009 Len=1154
192.168.1.69,66.22.238.147,UDP,1196,50568  >  50009 Len=1154
192.168.1.69,66.22.238.147,UDP,1196,50568  >  50009 Len=1154
192.168.1.69,66.22.238.147,UDP,1196,50568  >  50009 Len=1154
192.168.1.69,66.22.238.147,UDP,1196,50568  >  50009 Len=1154
192.168.1.69,66.22.238.147,UDP,1196,50568  >  50009 Len=1154
192.168.1.69,66.22.238.147,UDP,92,50568  >  50009 Len=50
192.168.1.69,66.22.238.147,UDP,1247,50568  >  50009 Len=1205
192.168.1.69,66.22.238.147,UDP,1247,50568  >  50009 Len=1205
192.168.1.69,66.22.238.147,UDP,1247,50568  >  50009 Len=1205
192.168.1.69,66.22.238.147,UDP,1247,50568  >  50009 Len=1205
192.168.1.69,66.22.238.147,UDP,1247,50568  >  50009 Len=1205
192.168.1.69,66.22.238.147,UDP,1248,50568  >  50009 Len=1206
192.168.1.69,66.22.238.147,UDP,1248,50568  >  50009 Len=1206
192.168.1.69,66.22.238.147,UDP,92,50568  >  50009 Len=50
192.168.1.69,66.22.238.147,UDP,1234,50568  >  50009 Len=1192
192.168.1.69,66.22.238.147,UDP,1234,50568  >  50009 Len=1192
192.168.1.69,66.22.238.147,UDP,1234,50568  >  50009 Len=1192
192.168.1.69,66.22.238.147,UDP,1234,50568  >  50009 Len=1192
192.168.1.69,66.22.238.147,UDP,1234,50568  >  50009 Len=1192
192.168.1.69,66.22.238.147,RTCP,102,Sender Report   
192.168.1.69,66.22.238.147,UDP,1234,50568  >  50009 Len=1192
192.168.1.69,66.22.238.147,UDP,1235,50568  >  50009 Len=1193
192.168.1.69,66.22.238.147,UDP,92,50568  >  50009 Len=50
192.168.1.69,66.22.238.147,UDP,1194,50568  >  50009 Len=1152
192.168.1.69,66.22.238.147,UDP,1194,50568  >  50009 Len=1152
192.168.1.69,66.22.238.147,UDP,1194,50568  >  50009 Len=1152
192.168.1.69,66.22.238.147,UDP,1194,50568  >  50009 Len=1152
192.168.1.69,66.22.238.147,UDP,1194,50568  >  50009 Len=1152
192.168.1.69,66.22.238.147,UDP,1194,50568  >  50009 Len=1152
192.168.1.69,66.22.238.147,UDP,1195,50568  >  50009 Len=1153
192.168.1.69,66.22.238.147,UDP,1195,50568  >  50009 Len=1153
192.168.1.69,142.251.209.14,UDP,82,63972  >  443 Len=40
192.168.1.69,142.251.209.14,UDP,76,63972  >  443 Len=34
192.168.1.69,66.22.238.147,UDP,92,50568  >  50009 Len=50
192.168.1.69,66.22.238.147,UDP,1173,50568  >  50009 Len=1131
192.168.1.69,66.22.238.147,UDP,1173,50568  >  50009 Len=1131
192.168.1.69,66.22.238.147,UDP,1173,50568  >  50009 Len=1131
192.168.1.69,66.22.238.147,UDP,1173,50568  >  50009 Len=1131
192.168.1.69,66.22.238.147,UDP,1173,50568  >  50009 Len=1131
192.168.1.69,66.22.238.147,UDP,1173,50568  >  50009 Len=1131
192.168.1.69,66.22.238.147,UDP,1173,50568  >  50009 Len=1131
192.168.1.69,66.22.238.147,UDP,1173,50568  >  50009 Len=1131
192.168.1.69,151.100.174.34,TCP,54,57095  >  5022 [ACK] Seq=1 Ack=43 Win=514 Len=0
192.168.1.69,66.22.238.147,UDP,92,50568  >  50009 Len=50
192.168.1.69,66.22.238.147,UDP,1244,50568  >  50009 Len=1202
192.168.1.69,66.22.238.147,UDP,1244,50568  >  50009 Len=1202
192.168.1.69,66.22.238.147,UDP,1244,50568  >  50009 Len=1202
192.168.1.69,66.22.238.147,UDP,1244,50568  >  50009 Len=1202
192.168.1.69,66.22.238.147,UDP,1244,50568  >  50009 Len=1202
192.168.1.69,66.22.238.147,UDP,1244,50568  >  50009 Len=1202
192.168.1.69,66.22.238.147,UDP,1245,50568  >  50009 Len=1203
192.168.1.69,66.22.238.147,UDP,1245,50568  >  50009 Len=1203
192.168.1.69,66.22.238.147,UDP,1245,50568  >  50009 Len=1203
192.168.1.69,66.22.238.147,UDP,1245,50568  >  50009 Len=1203
192.168.1.69,66.22.238.147,UDP,92,50568  >  50009 Len=50
192.168.1.69,66.22.238.147,UDP,1242,50568  >  50009 Len=1200
192.168.1.69,66.22.238.147,UDP,1242,50568  >  50009 Len=1200
192.168.1.69,66.22.238.147,UDP,1242,50568  >  50009 Len=1200
192.168.1.69,66.22.238.147,UDP,1242,50568  >  50009 Len=1200
192.168.1.69,66.22.238.147,UDP,1242,50568  >  50009 Len=1200
192.168.1.69,66.22.238.147,UDP,1243,50568  >  50009 Len=1201
192.168.1.69,66.22.238.147,UDP,1243,50568  >  50009 Len=1201
192.168.1.69,66.22.238.147,UDP,1243,50568  >  50009 Len=1201
192.168.1.69,66.22.238.147,UDP,92,50568  >  50009 Len=50
192.168.1.69,66.22.238.147,UDP,1256,50568  >  50009 Len=1214
192.168.1.69,66.22.238.147,UDP,1256,50568  >  50009 Len=1214
192.168.1.69,66.22.238.147,UDP,1256,50568  >  50009 Len=1214
192.168.1.69,66.22.238.147,UDP,1256,50568  >  50009 Len=1214
192.168.1.69,66.22.238.147,UDP,1257,50568  >  50009 Len=1215
192.168.1.69,66.22.238.147,UDP,1257,50568  >  50009 Len=1215
192.168.1.69,66.22.238.147,UDP,1257,50568  >  50009 Len=1215
192.168.1.69,66.22.238.147,UDP,1257,50568  >  50009 Len=1215
192.168.1.69,66.22.238.147,UDP,92,50568  >  50009 Len=50
192.168.1.69,66.22.238.147,UDP,1158,50568  >  50009 Len=1116
192.168.1.69,66.22.238.147,UDP,1158,50568  >  50009 Len=1116
192.168.1.69,66.22.238.147,UDP,1158,50568  >  50009 Len=1116
192.168.1.69,66.22.238.147,UDP,1158,50568  >  50009 Len=1116
192.168.1.69,66.22.238.147,UDP,1159,50568  >  50009 Len=1117
192.168.1.69,66.22.238.147,UDP,1159,50568  >  50009 Len=1117
192.168.1.69,66.22.238.147,UDP,1159,50568  >  50009 Len=1117
192.168.1.69,66.22.238.147,UDP,1159,50568  >  50009 Len=1117
192.168.1.69,66.22.238.147,UDP,1159,50568  >  50009 Len=1117
192.168.1.69,66.22.238.147,RTCP,118,Sender Report   
192.168.1.69,66.22.238.147,UDP,92,50568  >  50009 Len=50